train,20289_left.jpeg,2592,3888
train,28660_right.jpeg,2336,3504
train,17967_right.jpeg,2336,3504
train,14566_right.jpeg,2592,3888
train,25904_right.jpeg,3168,4752
train,1411_right.jpeg,3264,4928
train,15411_right.jpeg,2592,3888
train,37548_left.jpeg,2592,3888
train,2136_left.jpeg,2592,3888
train,6073_right.jpeg,1944,2592
train,40407_left.jpeg,1920,2560
train,35427_right.jpeg,2592,3888
train,43303_left.jpeg,1920,2560
train,29839_left.jpeg,2592,3888
train,12159_left.jpeg,3264,4928
train,9353_left.jpeg,3168,4752
train,6537_right.jpeg,1920,2560
train,1123_left.jpeg,2592,3888
train,5324_right.jpeg,1944,2592
train,14115_right.jpeg,3168,4752
train,17215_right.jpeg,2336,3504
train,12409_left.jpeg,1920,2560
train,6474_right.jpeg,2304,3456
train,18066_right.jpeg,3168,4752
train,678_left.jpeg,1920,2560
train,24890_right.jpeg,1944,2592
train,31315_right.jpeg,2592,3888
train,30199_left.jpeg,3168,4752
train,19608_left.jpeg,1920,2560
train,37450_left.jpeg,2336,3504
train,15958_left.jpeg,2336,3504
train,12876_left.jpeg,2592,3888
train,15273_right.jpeg,2336,3504
train,28646_left.jpeg,3264,4928
train,38671_right.jpeg,2336,3504
train,10295_right.jpeg,2336,3504
train,1167_left.jpeg,2592,3888
train,5309_right.jpeg,1920,2560
train,25629_right.jpeg,2336,3504
train,7793_left.jpeg,2592,3888
train,9339_right.jpeg,2592,3888
train,19380_right.jpeg,2592,3888
train,9564_right.jpeg,2592,3888
train,6668_right.jpeg,2592,3888
train,37594_right.jpeg,3168,4752
train,33959_left.jpeg,2336,3504
train,6872_left.jpeg,2000,3008
train,35548_right.jpeg,2304,3456
train,8121_left.jpeg,2592,3888
train,2824_left.jpeg,1920,2560
train,41005_right.jpeg,3168,4752
train,9539_right.jpeg,2336,3504
train,8247_left.jpeg,2592,3888
train,13821_right.jpeg,1880,2816
train,29793_left.jpeg,2592,3888
train,35367_right.jpeg,1920,2560
train,26376_right.jpeg,2592,3888
train,31924_right.jpeg,2048,3072
train,41849_right.jpeg,2592,3888
train,30985_left.jpeg,2592,3888
train,34800_left.jpeg,2336,3504
train,36222_right.jpeg,3264,4928
train,38205_right.jpeg,2304,3456
train,980_left.jpeg,2592,3888
train,25060_left.jpeg,2592,3888
train,29771_left.jpeg,3168,4752
train,9287_right.jpeg,2336,3504
train,34389_right.jpeg,3168,4752
train,8631_right.jpeg,2336,3504
train,37924_left.jpeg,2336,3504
train,31101_left.jpeg,1920,2560
train,32712_right.jpeg,1944,2592
train,6793_right.jpeg,1920,2560
train,34584_left.jpeg,1920,2560
train,44086_left.jpeg,2592,3888
train,3241_left.jpeg,2848,4272
train,29322_right.jpeg,2000,3008
train,7082_left.jpeg,2592,3888
train,40688_left.jpeg,2592,3888
train,6348_right.jpeg,3168,4752
train,35048_left.jpeg,1944,2592
train,14584_right.jpeg,1920,2560
train,18974_right.jpeg,2336,3504
train,6127_left.jpeg,2592,3888
train,40018_right.jpeg,3168,4752
train,42678_left.jpeg,3168,4752
train,2767_left.jpeg,2304,3456
train,25680_left.jpeg,3456,5184
train,33206_left.jpeg,1920,2560
train,14444_right.jpeg,2336,3504
train,33031_right.jpeg,1944,2592
train,20423_left.jpeg,2592,3888
train,42537_right.jpeg,2304,3456
train,4479_left.jpeg,3168,4752
train,2353_left.jpeg,2592,3888
train,34938_left.jpeg,3168,4752
train,18422_right.jpeg,2336,3504
train,1272_left.jpeg,3168,4752
train,11555_left.jpeg,1944,2592
train,37483_left.jpeg,1920,2560
train,24148_left.jpeg,2592,3888
train,22613_right.jpeg,2304,3456
train,10701_right.jpeg,2336,3504
train,1849_left.jpeg,3168,4752
train,40187_right.jpeg,1920,2560
train,42997_left.jpeg,2336,3504
train,34648_right.jpeg,2336,3504
train,1374_left.jpeg,2000,3008
train,41696_left.jpeg,1920,2560
train,33619_right.jpeg,2592,3888
train,31447_left.jpeg,2000,3008
train,26200_right.jpeg,2592,3888
train,5543_left.jpeg,3168,4752
train,8229_right.jpeg,2336,3504
train,1507_left.jpeg,1920,2560
train,23084_right.jpeg,2592,3888
train,27768_left.jpeg,2136,3215
train,13827_left.jpeg,2336,3504
train,18408_left.jpeg,2336,3504
train,31409_left.jpeg,2592,3888
train,25629_left.jpeg,2336,3504
train,15788_left.jpeg,3168,4752
train,30753_left.jpeg,3168,4752
train,14479_left.jpeg,2592,3888
train,19889_right.jpeg,2592,3888
train,15615_right.jpeg,2592,3888
train,12294_right.jpeg,2000,3008
train,38111_right.jpeg,2592,3888
train,32227_right.jpeg,1944,2592
train,31043_left.jpeg,2592,3888
train,10053_right.jpeg,1944,2592
train,31537_right.jpeg,1664,2496
train,23630_left.jpeg,2592,3888
train,13545_right.jpeg,2336,3504
train,24801_left.jpeg,3168,4752
train,34780_right.jpeg,3168,4752
train,44179_left.jpeg,1184,1792
train,26766_right.jpeg,2592,3888
train,23942_left.jpeg,1920,2560
train,5742_left.jpeg,2056,3088
train,40202_left.jpeg,2592,3888
train,30798_right.jpeg,2336,3504
train,11388_right.jpeg,3168,4752
train,23731_right.jpeg,2136,3215
train,1362_left.jpeg,1880,2816
train,6278_right.jpeg,3168,4752
train,29618_right.jpeg,2592,3888
train,33690_left.jpeg,1920,2560
train,12650_right.jpeg,2592,3888
train,29572_left.jpeg,3168,4752
train,25188_right.jpeg,3168,4752
train,40780_right.jpeg,1920,2560
train,21594_right.jpeg,2592,3888
train,34633_left.jpeg,1920,2560
train,6342_left.jpeg,3168,4752
train,26205_left.jpeg,2592,3888
train,13807_right.jpeg,2136,3215
train,16468_right.jpeg,2592,3888
train,36683_right.jpeg,1920,2560
train,25736_right.jpeg,2304,3456
train,14545_left.jpeg,2000,3008
train,38638_left.jpeg,2592,3888
train,11138_left.jpeg,1880,2816
train,8061_right.jpeg,1920,2560
train,4724_left.jpeg,1184,1792
train,37032_left.jpeg,3264,4928
train,3600_right.jpeg,1944,2592
train,22103_left.jpeg,1944,2592
train,20015_right.jpeg,2592,3888
train,16524_right.jpeg,1920,2560
train,30161_left.jpeg,2848,4272
train,9996_right.jpeg,3168,4752
train,25096_left.jpeg,2304,3456
train,15954_right.jpeg,2304,3456
train,27458_right.jpeg,3264,4928
train,22810_left.jpeg,2592,3888
train,34757_right.jpeg,2592,3888
train,1336_right.jpeg,3168,4752
train,42178_left.jpeg,3168,4752
train,5790_right.jpeg,2592,3888
train,43699_left.jpeg,2592,3888
train,16768_left.jpeg,2592,3888
train,28538_right.jpeg,2336,3504
train,30026_left.jpeg,2592,3888
train,13596_right.jpeg,2592,3888
train,12787_right.jpeg,2592,3888
train,10529_right.jpeg,2000,3008
train,12931_left.jpeg,2848,4272
train,25118_left.jpeg,1920,2560
train,18124_right.jpeg,2000,3008
train,4916_right.jpeg,2592,3888
train,16720_right.jpeg,1944,2592
train,13995_right.jpeg,3168,4752
train,1296_right.jpeg,1944,2592
train,8657_right.jpeg,2592,3888
train,21192_left.jpeg,2592,3888
train,3170_right.jpeg,2592,3888
train,28491_right.jpeg,2592,3888
train,20739_left.jpeg,1944,2592
train,18011_right.jpeg,3168,4752
train,37790_right.jpeg,2592,3888
train,36729_left.jpeg,1944,2592
train,28298_right.jpeg,3168,4752
train,37407_right.jpeg,2336,3504
train,16060_left.jpeg,2304,3456
train,30120_left.jpeg,2448,3264
train,43351_left.jpeg,2592,3888
train,30875_left.jpeg,3168,4752
train,18904_right.jpeg,2304,3456
train,37875_left.jpeg,2592,3888
train,30469_left.jpeg,1944,2592
train,22925_left.jpeg,2136,3215
train,43101_right.jpeg,2304,3456
train,20549_right.jpeg,1184,1792
train,19870_right.jpeg,2304,3456
train,20778_right.jpeg,2592,3888
train,13379_left.jpeg,2848,4288
train,15795_left.jpeg,3264,4928
train,40908_right.jpeg,3168,4752
train,8358_left.jpeg,2336,3504
train,8682_right.jpeg,2592,3888
train,28807_right.jpeg,3168,4752
train,6995_right.jpeg,2592,3888
train,2453_right.jpeg,1944,2592
train,7555_right.jpeg,2592,3888
train,33955_right.jpeg,1944,2592
train,39092_right.jpeg,3168,4752
train,15428_left.jpeg,2336,3504
train,9957_right.jpeg,2592,3888
train,40336_left.jpeg,1944,2592
train,16509_right.jpeg,2336,3504
train,1496_left.jpeg,1944,2592
train,34621_left.jpeg,1944,2592
train,20490_right.jpeg,3168,4752
train,34214_right.jpeg,2048,3072
train,20455_left.jpeg,2592,3888
train,320_right.jpeg,1920,2560
train,25007_right.jpeg,2592,3888
train,18257_right.jpeg,1920,2560
train,33335_left.jpeg,1944,2592
train,10017_left.jpeg,2592,3888
train,24394_left.jpeg,2592,3888
train,17983_right.jpeg,2336,3504
train,31805_left.jpeg,2592,3888
train,18277_left.jpeg,2592,3888
train,12946_right.jpeg,1920,2560
train,28216_right.jpeg,1920,2560
train,40163_left.jpeg,2592,3888
train,26092_left.jpeg,2592,3888
train,12335_right.jpeg,1944,2592
train,19486_left.jpeg,1944,2592
train,43684_right.jpeg,1944,2592
train,13457_left.jpeg,3168,4752
train,24772_right.jpeg,2592,3888
train,42772_right.jpeg,3168,4752
train,16866_left.jpeg,3168,4752
train,7795_right.jpeg,1944,2592
train,5902_left.jpeg,2592,3888
train,12214_right.jpeg,3168,4752
train,6567_right.jpeg,3168,4752
train,21507_left.jpeg,2592,3888
train,5086_right.jpeg,2592,3888
train,6975_right.jpeg,2592,3888
train,5814_right.jpeg,2592,3888
train,4403_left.jpeg,2592,3888
train,35066_right.jpeg,1184,1792
train,3112_right.jpeg,2592,3888
train,36653_left.jpeg,2592,3888
train,24310_left.jpeg,2304,3456
train,19500_left.jpeg,2336,3504
train,25308_left.jpeg,2592,3888
train,25318_right.jpeg,3264,4928
train,25072_right.jpeg,1944,2592
train,27832_left.jpeg,1944,2592
train,32756_right.jpeg,1944,2592
train,34125_right.jpeg,2592,3888
train,11095_left.jpeg,2592,3888
train,1536_left.jpeg,1944,2592
train,32308_right.jpeg,1920,2560
train,12468_left.jpeg,1696,2544
train,10988_left.jpeg,2592,3888
train,13341_right.jpeg,2304,3456
train,36479_left.jpeg,2592,3888
train,4165_left.jpeg,2336,3504
train,38796_left.jpeg,1920,2560
train,22169_right.jpeg,1920,2560
train,10085_right.jpeg,2592,3888
train,15520_right.jpeg,2592,3888
train,39335_left.jpeg,2592,3888
train,15580_right.jpeg,2000,3008
train,1420_left.jpeg,2336,3504
train,16964_left.jpeg,2592,3888
train,18320_left.jpeg,2336,3504
train,30644_left.jpeg,1920,2560
train,31143_right.jpeg,3264,4928
train,24446_right.jpeg,1920,2560
train,25500_right.jpeg,2136,3215
train,25933_left.jpeg,1184,1792
train,33271_left.jpeg,2304,3456
train,4844_left.jpeg,3168,4752
train,6654_left.jpeg,2592,3888
train,14849_right.jpeg,2592,3888
train,29925_right.jpeg,2592,3888
train,27113_left.jpeg,2592,3888
train,33777_right.jpeg,2592,3888
train,22660_right.jpeg,2592,3888
train,20666_right.jpeg,2592,3888
train,12683_right.jpeg,2336,3504
train,17630_left.jpeg,2592,3888
train,24712_left.jpeg,2592,3888
train,1036_left.jpeg,2592,3888
train,7502_right.jpeg,1880,2816
train,28842_left.jpeg,2000,3008
train,35166_right.jpeg,3168,4752
train,15863_right.jpeg,2592,3888
train,40482_right.jpeg,2304,3456
train,14114_left.jpeg,2592,3888
train,24476_right.jpeg,2336,3504
train,34268_left.jpeg,3168,4752
train,16343_left.jpeg,2592,3888
train,12945_left.jpeg,1944,2592
train,24592_right.jpeg,3168,4752
train,9722_right.jpeg,2336,3504
train,28991_left.jpeg,2000,3008
train,10065_left.jpeg,2592,3888
train,34860_left.jpeg,2592,3888
train,28898_left.jpeg,3168,4752
train,40911_left.jpeg,1920,2560
train,4230_right.jpeg,2304,3456
train,29490_left.jpeg,3168,4752
train,21073_left.jpeg,2336,3504
train,7531_right.jpeg,3264,4928
train,27822_right.jpeg,2336,3504
train,12492_right.jpeg,1880,2816
train,37000_right.jpeg,2848,4288
train,28106_left.jpeg,3168,4752
train,38367_right.jpeg,2592,3888
train,25870_right.jpeg,2592,3888
train,26140_left.jpeg,2336,3504
train,41993_left.jpeg,3264,4928
train,23528_left.jpeg,2056,3088
train,28549_right.jpeg,3168,4752
train,42796_left.jpeg,2592,3888
train,2865_right.jpeg,2592,3888
train,38463_right.jpeg,1664,2496
train,15631_right.jpeg,2304,3456
train,19388_right.jpeg,2592,3888
train,17299_left.jpeg,3168,4752
train,42272_left.jpeg,2592,3888
train,42560_left.jpeg,2592,3888
train,2826_left.jpeg,2592,3888
train,43210_left.jpeg,2592,3888
train,39783_left.jpeg,2592,3888
train,1058_left.jpeg,1920,2560
train,26102_right.jpeg,2592,3888
train,23508_left.jpeg,1944,2592
train,10199_left.jpeg,2592,3888
train,19342_left.jpeg,2592,3888
train,22841_right.jpeg,2336,3504
train,35975_right.jpeg,2848,4272
train,40279_left.jpeg,3168,4752
train,3446_left.jpeg,3168,4752
train,40376_right.jpeg,3168,4752
train,35270_left.jpeg,2304,3456
train,35721_left.jpeg,3168,4752
train,13961_right.jpeg,2336,3504
train,41526_left.jpeg,1944,2592
train,10643_right.jpeg,315,400
train,28215_left.jpeg,2336,3504
train,8768_right.jpeg,2592,3888
train,28786_right.jpeg,3168,4752
train,43135_left.jpeg,1944,2592
train,2378_left.jpeg,2592,3888
train,29549_left.jpeg,1944,2592
train,39344_left.jpeg,1920,2560
train,14205_left.jpeg,2592,3888
train,11603_right.jpeg,2592,3888
train,39309_left.jpeg,1944,2592
train,39359_left.jpeg,2000,3008
train,7732_right.jpeg,2000,3008
train,10120_right.jpeg,2592,3888
train,32547_left.jpeg,2592,3888
train,21741_left.jpeg,2336,3504
train,41517_right.jpeg,3168,4752
train,4139_right.jpeg,2592,3888
train,10853_left.jpeg,1920,2560
train,3897_left.jpeg,3168,4752
train,41877_right.jpeg,1880,2816
train,10904_left.jpeg,3168,4752
train,11371_right.jpeg,2848,4272
train,26848_left.jpeg,2336,3504
train,34689_right.jpeg,1944,2592
train,28419_left.jpeg,2304,3456
train,3782_right.jpeg,2592,3888
train,12257_right.jpeg,2592,3888
train,4755_left.jpeg,1944,2592
train,16857_right.jpeg,3264,4928
train,25858_right.jpeg,2592,3888
train,24297_right.jpeg,2048,3072
train,35007_right.jpeg,1920,2560
train,10451_right.jpeg,3168,4752
train,14698_right.jpeg,3168,4752
train,9092_right.jpeg,3264,4928
train,2087_left.jpeg,1944,2592
train,38935_right.jpeg,2592,3888
train,27728_right.jpeg,1944,2592
train,7164_right.jpeg,1944,2592
train,18031_right.jpeg,2592,3888
train,10234_left.jpeg,1944,2592
train,4878_right.jpeg,2592,3888
train,13162_right.jpeg,2048,3072
train,19331_left.jpeg,1944,2592
train,43450_left.jpeg,1920,2560
train,19326_right.jpeg,1944,2592
train,25008_right.jpeg,2304,3456
train,33270_right.jpeg,2336,3504
train,15898_left.jpeg,1920,2560
train,21831_left.jpeg,2048,3072
train,29491_left.jpeg,2304,3456
train,21180_right.jpeg,1880,2816
train,29846_left.jpeg,2336,3504
train,37478_left.jpeg,2592,3888
train,15655_right.jpeg,2592,3888
train,7169_left.jpeg,2592,3888
train,9279_left.jpeg,3168,4752
train,971_left.jpeg,1920,2560
train,8683_left.jpeg,1920,2560
train,29402_right.jpeg,2592,3888
train,28716_right.jpeg,2336,3504
train,43149_left.jpeg,2304,3456
train,26287_left.jpeg,2336,3504
train,34712_left.jpeg,2336,3504
train,23030_right.jpeg,2592,3888
train,5437_left.jpeg,2592,3888
train,41743_right.jpeg,2000,3008
train,31985_left.jpeg,3168,4752
train,43660_right.jpeg,3264,4928
train,5275_left.jpeg,2304,3456
train,14315_left.jpeg,2592,3888
train,29356_right.jpeg,2056,3088
train,36726_left.jpeg,2592,3888
train,30840_left.jpeg,1920,2560
train,33127_left.jpeg,1944,2592
train,16136_left.jpeg,2848,4288
train,8312_left.jpeg,3168,4752
train,35470_left.jpeg,2592,3888
train,28258_right.jpeg,2336,3504
train,24811_right.jpeg,2592,3888
train,317_right.jpeg,3168,4752
train,33287_left.jpeg,1920,2560
train,32278_left.jpeg,3168,4752
train,38286_right.jpeg,1920,2560
train,34578_right.jpeg,3264,4928
train,22379_left.jpeg,3264,4928
train,40314_left.jpeg,2336,3504
train,10658_left.jpeg,1944,2592
train,6546_left.jpeg,3264,4928
train,17370_left.jpeg,2048,3072
train,14535_left.jpeg,3168,4752
train,31450_left.jpeg,1944,2592
train,13144_right.jpeg,2592,3888
train,14279_left.jpeg,2592,3888
train,32614_right.jpeg,2592,3888
train,18575_left.jpeg,3168,4752
train,15447_right.jpeg,2592,3888
train,32344_left.jpeg,2592,3888
train,26055_left.jpeg,2304,3456
train,43652_left.jpeg,3168,4752
train,31350_left.jpeg,1920,2560
train,38566_left.jpeg,1944,2592
train,14688_left.jpeg,2592,3888
train,42561_right.jpeg,2592,3888
train,2339_left.jpeg,2336,3504
train,41739_left.jpeg,2000,3008
train,37209_right.jpeg,2592,3888
train,29823_right.jpeg,2848,4272
train,19183_left.jpeg,2592,3888
train,7700_left.jpeg,3168,4752
train,12140_right.jpeg,3168,4752
train,9525_left.jpeg,3264,4928
train,15612_left.jpeg,2592,3888
train,22314_left.jpeg,1944,2592
train,14665_right.jpeg,2336,3504
train,40065_right.jpeg,3168,4752
train,28598_left.jpeg,1920,2560
train,42212_left.jpeg,2000,3008
train,16877_right.jpeg,2592,3888
train,23073_left.jpeg,1920,2560
train,32600_right.jpeg,3168,4752
train,12176_left.jpeg,3168,4752
train,12900_right.jpeg,1944,2592
train,30884_right.jpeg,1184,1792
train,4001_right.jpeg,2000,3008
train,18113_right.jpeg,2336,3504
train,16388_left.jpeg,2592,3888
train,33335_right.jpeg,1944,2592
train,7371_left.jpeg,2592,3888
train,10969_right.jpeg,1920,2560
train,36999_right.jpeg,2592,3888
train,12000_right.jpeg,3264,4928
train,38997_right.jpeg,2448,3264
train,18944_left.jpeg,1920,2560
train,24040_right.jpeg,1920,2560
train,36578_right.jpeg,3168,4752
train,10155_left.jpeg,3168,4752
train,5592_right.jpeg,2336,3504
train,9672_right.jpeg,3168,4752
train,41188_left.jpeg,1920,2560
train,29755_right.jpeg,2000,3008
train,21021_left.jpeg,1920,2560
train,29421_right.jpeg,2304,3456
train,27713_right.jpeg,2592,3888
train,36952_right.jpeg,1944,2592
train,24801_right.jpeg,3168,4752
train,29057_right.jpeg,2848,4272
train,10550_left.jpeg,2592,3888
train,23501_right.jpeg,2592,3888
train,23171_right.jpeg,3264,4928
train,35355_left.jpeg,1920,2560
train,17351_left.jpeg,1920,2560
train,6136_right.jpeg,2592,3888
train,33928_left.jpeg,3264,4928
train,26695_right.jpeg,2304,3456
train,30043_left.jpeg,2592,3888
train,13638_right.jpeg,1944,2592
train,26760_left.jpeg,3168,4752
train,21344_left.jpeg,2304,3456
train,40913_right.jpeg,1944,2592
train,41012_right.jpeg,3168,4752
train,27395_left.jpeg,2848,4272
train,38149_right.jpeg,1944,2592
train,5713_left.jpeg,1944,2592
train,18915_left.jpeg,2336,3504
train,26344_right.jpeg,2592,3888
train,35684_left.jpeg,2000,3008
train,20461_left.jpeg,2048,3072
train,29238_left.jpeg,2336,3504
train,122_left.jpeg,1944,2592
train,31405_right.jpeg,2848,4288
train,8555_right.jpeg,2592,3888
train,14842_right.jpeg,2592,3888
train,28576_left.jpeg,3168,4752
train,16061_left.jpeg,2592,3888
train,34238_left.jpeg,2592,3888
train,40894_right.jpeg,1944,2592
train,15136_left.jpeg,1944,2592
train,167_right.jpeg,1920,2560
train,29214_left.jpeg,2592,3888
train,39828_right.jpeg,1920,2560
train,1749_left.jpeg,1920,2560
train,44262_right.jpeg,3168,4752
train,34805_right.jpeg,3264,4928
train,34436_left.jpeg,2592,3888
train,26596_right.jpeg,2592,3888
train,28268_right.jpeg,1944,2592
train,26595_left.jpeg,3168,4752
train,12630_right.jpeg,1944,2592
train,37227_right.jpeg,2592,3888
train,30991_left.jpeg,2336,3504
train,445_right.jpeg,2592,3888
train,4672_left.jpeg,3168,4752
train,3408_left.jpeg,2592,3888
train,70_left.jpeg,1944,2592
train,37451_left.jpeg,2592,3888
train,26481_left.jpeg,2592,3888
train,38060_left.jpeg,2592,3888
train,12870_left.jpeg,2336,3504
train,11292_left.jpeg,2000,3008
train,2179_left.jpeg,1920,2560
train,31967_left.jpeg,2336,3504
train,4223_right.jpeg,3168,4752
train,14299_right.jpeg,2592,3872
train,6071_left.jpeg,3168,4752
train,15554_left.jpeg,1944,2592
train,30146_right.jpeg,2592,3888
train,16964_right.jpeg,2592,3888
train,31187_left.jpeg,2336,3504
train,33975_left.jpeg,2848,4272
train,14645_left.jpeg,2592,3888
train,18136_right.jpeg,3168,4752
train,15118_left.jpeg,3168,4752
train,27278_left.jpeg,2304,3456
train,28913_left.jpeg,2592,3888
train,8744_left.jpeg,1944,2592
train,5019_right.jpeg,2848,4272
train,2007_right.jpeg,2592,3888
train,6478_left.jpeg,1944,2592
train,4206_right.jpeg,2336,3504
train,12326_left.jpeg,3168,4752
train,18876_left.jpeg,3168,4752
train,32277_right.jpeg,3264,4928
train,22201_right.jpeg,1920,2560
train,23284_left.jpeg,2048,3072
train,40570_right.jpeg,2136,3215
train,40108_right.jpeg,2592,3888
train,3621_left.jpeg,1957,2196
train,35503_right.jpeg,2848,4272
train,43545_right.jpeg,2592,3888
train,33185_left.jpeg,3264,4928
train,8995_right.jpeg,2592,3888
train,38080_left.jpeg,2304,3456
train,21296_right.jpeg,3168,4752
train,28246_left.jpeg,2000,3008
train,18465_right.jpeg,2592,3888
train,19209_right.jpeg,3168,4752
train,40119_right.jpeg,1944,2592
train,21935_right.jpeg,2848,4272
train,42137_left.jpeg,2304,3456
train,19177_left.jpeg,1944,2592
train,16318_right.jpeg,2336,3504
train,1826_left.jpeg,2336,3504
train,1161_right.jpeg,3168,4752
train,32987_right.jpeg,2056,3088
train,20359_right.jpeg,2592,3888
train,37036_left.jpeg,2592,3888
train,28818_right.jpeg,1920,2560
train,32007_left.jpeg,2848,4288
train,32679_right.jpeg,3168,4752
train,37626_right.jpeg,2592,3888
train,7966_right.jpeg,1944,2592
train,34933_left.jpeg,3168,4752
train,25158_left.jpeg,2336,3504
train,29967_left.jpeg,3264,4928
train,28483_left.jpeg,3168,4752
train,31311_left.jpeg,1920,2560
train,27140_right.jpeg,3168,4752
train,851_left.jpeg,3264,4928
train,40319_right.jpeg,2592,3888
train,258_right.jpeg,2592,3888
train,28173_right.jpeg,2592,3888
train,13016_left.jpeg,2048,3072
train,7686_right.jpeg,3168,4752
train,15029_left.jpeg,3264,4928
train,18355_left.jpeg,2592,3888
train,5346_right.jpeg,3168,4752
train,1953_left.jpeg,2336,3504
train,33799_right.jpeg,2592,3888
train,2329_right.jpeg,1944,2592
train,11049_right.jpeg,2336,3504
train,22542_right.jpeg,2592,3888
train,21130_right.jpeg,2592,3888
train,1754_left.jpeg,1920,2560
train,22286_right.jpeg,2336,3504
train,18816_left.jpeg,3264,4928
train,35330_left.jpeg,3168,4752
train,18667_right.jpeg,3168,4752
train,41122_right.jpeg,2592,3888
train,9951_left.jpeg,3264,4928
train,4567_left.jpeg,2336,3504
train,41559_right.jpeg,2336,3504
train,1719_right.jpeg,2592,3888
train,15453_right.jpeg,2592,3888
train,13529_right.jpeg,2592,3888
train,32313_left.jpeg,2592,3888
train,34805_left.jpeg,3264,4928
train,42063_right.jpeg,3264,4928
train,21824_right.jpeg,1920,2560
train,2755_left.jpeg,2336,3504
train,19410_left.jpeg,3168,4752
train,10408_left.jpeg,1920,2560
train,36071_right.jpeg,1920,2560
train,19840_left.jpeg,1184,1792
train,6800_left.jpeg,3264,4928
train,5473_left.jpeg,2848,4272
train,32674_right.jpeg,2592,3888
train,23703_right.jpeg,3168,4752
train,33144_left.jpeg,3168,4752
train,22330_left.jpeg,1920,2560
train,7842_right.jpeg,2336,3504
train,26503_left.jpeg,2592,3888
train,1869_left.jpeg,1920,2560
train,35503_left.jpeg,2848,4272
train,563_left.jpeg,2592,3888
train,12743_right.jpeg,3168,4752
train,30700_left.jpeg,2592,3888
train,39192_right.jpeg,2592,3888
train,62_left.jpeg,1944,2592
train,36754_left.jpeg,2336,3504
train,21129_right.jpeg,2336,3504
train,1307_left.jpeg,1944,2592
train,28341_left.jpeg,3168,4752
train,24202_right.jpeg,1664,2496
train,15958_right.jpeg,2336,3504
train,31010_left.jpeg,2592,3888
